generation, fitness, rule
501, 56.100098, 212055102651054412055124422014162115354425056155150116110646433406243312601633612414403111020051411252355333256650300255221302242532245432125302615362256101036503253250150261236301252255005152251144542363350153254142106056161330456304313162530
502, 57.900097, 212056103651054412055124422014162111353464016155050115110606133206243142601635610414403111050051411213365333256600300212221362242522345532125312615662251101036503253250150261236301252255005152251144542363350153254142106056161330456304313162530
503, 58.100098, 212056100651055412055124422014162115353464016155050115111606133206243142601635610414403111050051412212345333256650300211221302242522345532125312615612251101036503253250150261236301252255005152251144542363350153254142106056161330456304313162530
504, 63.650097, 212056103651054412055124422014162115353464016155050115110606133206243142601635610414403111050051412212345333256650300211221361242532245532125302615362256101036503253250150261236301252255005152251144542363350153254142106055161330456304313265530
505, 59.200096, 212056103651054412055124422014162115353464016155050115510646433406243312601633612414403111020051411252355333256650300255221342242532245432125302615362256101036503253250150261236301252255005152251144542363350153254142106056161330456304313162530
506, 59.200096, 412056100651055412055124422014162115353464016155050115110606133206245642601635610414403111050051412212345353256650300211221302242522345532123312115362256101036503253250150261236301252255005152251144542363350153254142106056161330456304313162530
507, 60.500099, 212056103651054412055124422014162115354425016155050115110606133206243142601633612414403141050051412212245353256650300211221302242522345532123312115362256101036503253250150261236301252255005152251144542363350153254142606055161330456304313265530
508, 63.600098, 252056103651054412055124422014162115353464016155050115110606133201243642401635610414403111050051412212345333256650300211201302242522345532123312115362256101036503253250150261236301252255005152251144542363350153254122106056161334454304656163530
509, 62.750099, 252056103651054412055124422064162115353464016155050115110606133206243142601633612414403141052051415252345333256650300615221302242522345652125302615362256101036503253250150261216301250255305152251144542363350153253142106056161330456304313064530
510, 72.900101, 252056403651054412055124422014162115353464416155050115110606133201243642401635610414403111050051411252345333256650300615221361241522345532123312115362256101036503253253150261236301252255005152251140542363350153254142106056161330416502313265530
511, 71.050095, 252056403651054412055124122014162115353464016155050115110606133206243142603635610414403141050051411252345333256652300615221364241502245532125312115362256101036503253250150261236301252255005152251144542363350153254122603056161330456304313064530
512, 73.400101, 252056103651054412055124422014155115353464016155050115110606133401243642451635610414403111050051412212345333256650300211201302242522345532123313115362256101036503253250150261236401252255005152251144542363350153254142106055161330456304656163530
513, 72.900101, 252056103651054412055124422014155115353464016155050115110606133401243642451635610414403111050051412212345333256650300211221302542522345532023312115362156101036103253250150261236301252254005152251144542363350154254142106055161330456304313162530
514, 75.450096, 252056103651054412055124422014155115353464016155050115110606133401243646451635610414403111050051412212345333256650300211221361242532245532125302615362456101036223253250150261236301252255005152251140542363350153254142106056161330416502313265535
515, 74.400101, 252056103651054412055124422014155115353464016155050115110606133401243642601635410414403141056051411252345333256650300012121361242532245532125302615363256101036503253250150261236311252253005153251144542363340150254142106056161330416304313162530
516, 75.650101, 252056103651054411055124422014155115353464016655050115110606133401243642251635610414403111050051412212345333256650300211221302542522345532023312115362156101036103253250150261236301252253005152251144542363350153254142106056161330456304413064530
517, 80.600098, 652056103651054412055124422014155115353464016155050115110606133401243646451635610414403111050051412212345333256650300211221302542502345532023312115362156101036103253250150261236301252253005152251144542363350153254142106056161330456304413064530
518, 81.850098, 652056103651054412055124422014155115353464016155050115112602130401243642451635610464403111050051411252345332256650300615221364541532245532125302615362256101036503253250150261236301252255005152251144542363350153254142106056161330456304413064530
519, 83.600098, 652056103651054410055124422014155115353464016155050115110606133401243642451635610414405141050051412212345363256650300211221302242522345532123312115362256101036503253250150261236301252255005152251144542360350153254142106255161530456304333265530
520, 84.400101, 652056103651054432055124422014155155353464016155050115110606133401243642451635610414403111050051412212345333256650300211221361242532245532125302655362456101036103253250150261236301252255005152251144542360350153254142106255161530456304333265530
521, 82.700096, 652056103651054412055124422014155115353464016151050115112602133401243642601635414414403141056051411252345333256650350211221302542522345532023312115362156101036103253250150261236301252253005152251144542363350153154142106056161330456304413064530
522, 85.800095, 652056143651054416055124422014155155353464016155050115110606131401243646451635610414403111050051412212345333256650300211221361242532245532125302615362456101036103253250150261236301252253005152251144542363350153254142106055161330456304333265530
523, 88.500099, 652056103651054412055124422014155155353464016155050115312602130401243642451635610414405145052051412216345363256650300211221361244522345532125305615362456101036223253250150261235301252255005152251144542363350153254142106055161310456304656163530
524, 89.750099, 652056103651054432055124422014155155353464016155050115110606133401243642451635610464402151050051411252345335256650300211221361242532245432125302615363256101036223253250150261235301252255005152251153542363350153254142106056161330456304343162530
525, 90.000099, 652056103651054412055124422014155155353464016155050115112602133401243642451635210614403111056051411252345333256650350211221302542522315512023312115362556101036103253250150261236300252253005152251153542363350153254142106056161330456304343162530
526, 90.200096, 652056103651054412055124422014155155353464010155050115110606133401243642451635210614403111056051411252345333256650350211221302542522315532023312115362156101036103253250150261235302252255005152251153542363350153254141106056161330456304343162530
527, 92.100098, 652054103651054032055124422014155155353464016155050115110606133401243642451635610464402151050051411252345335256650300211221361242532245432125302615363256101436223253250150261235301252255005152251153542365350153154142106056161330456304413064530
528, 90.300095, 652056103651054432055124420014155155353464016155050115110606133401243642451635610464402151050051415052445335256650305211221361242532245432225302615363256101036223253250150261235301252255005152251153542363350153254142106056161330456304343162530
529, 95.150101, 652054103651054032055124422014155155353464016155050115110600133401243642451635610464402151050051415252345335256650300211221361242532225432125302615362456101036223253250150261235301252255005152251153542363350153254142106056161230456304343162630
530, 96.000099, 652056103651054432055124422014155155353164016155050115110606133401243642451635610464402151050051415252445335256650350211221302542522315512023312115362156401034103253250150261235301252255005152251153542363350153154142103056161330456354413064533
531, 98.950096, 652056103651054432055124422014155155353464016155050115132600133401243642451635210614603111056051411252345333256650350211221302542522315512023312115363256101036223253250150261235301252255005152251153542363350153154142106056561330456304333265530
532, 98.200096, 652056103651054433055124422014155155353164016155050115112602133401243642451635210614403111056051411252345333256650350211221302542532245532525302655362456401034103253250150261235301252255005152251153542363350153254642106056161330456304343162530
533, 98.350098, 652056103651054432055124422054155155353464066155050115112606133401243642451635610464403111056051413212345323256650300211221602542522315512023312115362556101036103253250150261235301252255005152251150542363350153154142103056161330350304343162540
534, 105.450096, 652056133651054432055124432054155155353464016155050115112606133401243642251635210614603111056051411252345333256650300211221361242532225432325202615362456101036223253250150261235301252255005152251153542363350153154142106056561330456304333265530
535, 108.100098, 652056133651054432055124432054155155353464016155050115112606133401243642251635210614603111056051411252345333256650350211221602542522315502023312114362556101036103253250150461235301252255005152251153542364350153154142106056161330456354413064533
536, 110.750099, 652056133651054432055124422054155155354464066155050115112606133401243342251635210614603111056051411252345333256650300211221361242532225432325602625362456101036103253250150214235301252255005152251152542363350153254142106056561300456306333265530
537, 118.500099, 652056133651054332055124422054156155353634016155050115115606133461343642451635210014603111056050411252345333256650300211221361242532225432321202615362456101036223253250150261235301252255005152251150542363350153254142106056561340456304333162560
538, 114.900101, 652056133651054332055124422054156155353634016155050115115606133461343642451635210014603111056050411252345333256650300211221361242532225432321202114362556101036103253250150261235301252255005152251153542363350153154142106056161330451354413064533
539, 119.090096, 652056133651054432055124422054155155354464066155050115612602133401243642451635210664603111056056401252346353252650300211221361242532225432325602625362456101036103253250150211235301252255005152251150542363350153254142106056561340456304333162560
540, 119.650101, 652056133651054432055124402054155155354464066155050115612602133401243642451635210264613111056056401252346333256650350211225602642522315502023312114362556101036143253250153261235301252255005152251153542363350153154142106056161330456124413064533
541, 123.600098, 652056133651054432055124422054155153353464036155050115612602133401243642451635210664603161056056401252346353256650350211221602542522315502623312114362556101036163253250150261235301252255005152251153542363350153154142106656161332456104343162530
542, 129.750092, 652056133651054332055124422054156155353634066155050115612602133401243642451635210614603111056056311252345233256650350211221302542532245432222302315363256101036103253250150261235301252255005152251153542363350153154142106056161330451354413064533
543, 135.320099, 652056133651054332055124422054156155353634066155050115612602133401243642451635210614603111056056311252345233256650300211221361242532225452321202614362556101036103253250150261235301252255005152151150542063350153254142106056561340456304333265420
544, 136.700104, 652056133651054432055124422054156155353634036155050115612602133401243642451635210616603111056056311252345233252050350211221331242532225432325602625362456101036103253250150261235301252255005152151150542063350153254142106056561340456304333265430
545, 144.250092, 652056133651054332055124422054155153353464036155050115112306133401243642451635610664603111056056411252345333256650302211221061242532225412321202614362556101036103253250150261235301252255005152151150542063350153254142106056561340456304333265420
546, 151.950104, 652056133651054332055124422054155153353464635155050515112602133401243642451635210614603111056056311252345233256650300211221361242532225452321202614362556101036103253250150261235301252255005152151153542363350153154142106256561340456304333265530
547, 153.950104, 652056133651054332055124422054155153353464635155050515112606133401241642251635210014603111056056411252043333256650300211221361242532225452321202615362456101036223256250150361235301252255005152151153542363350153154142106256521340256304333265530
548, 166.500092, 652056133351054332055124422054155153353464635155050515112306133401243642451635610664603111056056411252345333256650302211221631242532225452321202614362556101036103253250150261235301252255005152151153542363350156154142106256561340456304333265530
549, 153.610092, 652056133351054332055124432054155155354464032155250115112606133401243642451635210664603161056051411252341333256650300211221361242532255432325602615362456101036103253250150260235301252255005152151150542063350153150142106256561340456304333265530
550, 173.250092, 652056133351054332055125422054155153353464635155050515112306133401243642451635210654603161056051411252341333256650300211221361242532255432325602615362456101036103253250150210235301252255005152151150542063350153150142106256561340456304333265530
551, 162.150101, 652056133351054332055124422054155153353464635155050515112306133401243642451635210614603111056056311252345233156652360211221361242512225452321202614262556104036103253250150261235301252255005152151153542363350153154142106056561340456304333265430
552, 173.000092, 652056133351050332055124422054155153353464635155050515112306133401243642451635610664603111056056411252345333256650302211221631242532225452321202614362556101036103253250150261235301252255005152151153542363350153254142105056661340456304333265430
553, 171.490097, 652056133351054332055124432054155155354464032155250115112606133401243642451635210664603161056051411252345333256650300211221361242532235432325602636362456102036103253250150260235301252255005152151150542063350153254142126056661340456304333265420
554, 176.950104, 652056133351054332055124432654155153353464635155050515112606133401243642451635210014603111056056411252245333256650302211221611242532225452321202610362556101036103253250150261235301252255005152151153542363350153254142106056661340456304335265020
555, 174.800095, 652056133351054332055124432654155153353464635155050515112606133401243642451635210014603111056056411252033333256650300211221361242532225452321202615362456101034103253250151261235301252255005152151150542063350153254145105256561340456304333265530
556, 189.850098, 652056133351054332055126432654155153353464635155050515112606133401243642452635210014603111056056411242033333256650300211221361242532235432325602636362456102036103253250150260235311252255005152151153542363350153254142106056661340456304335265020
557, 201.490097, 652056133351054332055126432654155153353464635155050515112306133401243642451635610664603111056056411252245333256650302211221611242532225452321202610362556101036106253250150261235301252255005152151153543363350153154142106256561340456304303265020
558, 194.610092, 652052163351054332055124432654155153350464655155050515112606133461243642451635210054603161056056411252033333256650300211221361242532235432325602236362556104036103253250150261235301252255005152151153542363350156154142106256561340456304333265420
559, 195.450104, 652056133351054332055126432654156155353634036155050115612602133401243642451605210264603111056056461252345333256650300211221361242532221452321202655362456101054103253250150261235306252252005152151150542363350153154142106256561340456304353265530
560, 204.070099, 652056133351054332055126432654155153353164635155050515112306133441243642451635610664603111056056411252245333256650302211251611242532225452321202615165456101034103253250151261235301252255005152151150542363350153154142106206561340445304333161560
561, 207.970093, 652056133351054332055126432654155153353164635155050515112306133441243642451635610664603111056056411252245333256650302211251611242532225452321202615165456101034103253250151261235301252255005152151150542363350153156142106056561340456304313265420
562, 207.250092, 652056133351054332055126432654155153353164635155050515112302133441243642451635210054603161056056411252033333356650300211221361242532235432325602236362556104036103253250150261235301252255005152151153542363050153154142106256561340456304353265530
563, 220.730103, 652056113351054332055126432654155153353164635155050515112302133441243642451635210054603161056056411252033333356650300211221361242532235432325602236362556104036103253250150261235411252255005152151153541363350153154140106256561340456304336265420
564, 221.450104, 652056133351054332055124432653155153353664635155050111612306133441243642451635210054603161056056411252033333256650300211221361242532235432325602236362556104036103253250150261235301252255005152151150542363350153154142106056561040456304353265530
565, 231.500092, 652056136351054352055126432654155153353164635155050515112302133441243642451635210054603161050056411252033333356650300211221311242532525452321202610362556101036153253250150261235301252255005152151153543363350153154242106256561360451304353265530
566, 232.800095, 652051133351054332055126532654155153353164635155050515112306133441243642551235230054603161056056411252030335256650302211221661242532235432325606236362556104036103253250150261235301252255005152151150542363350153154142106056561040456304353265530
567, 249.450104, 652656133351054332055126432654155153353164635155050515112302133401243642451635210054603161056056411252033333256650300211221361242532235432335602236362556106036103253250150261235301252250205152151150542363350153154142106056561340456304353265530
568, 234.290100, 652651133351054332055126432654155153353164635155050515112402133441243642451635210053603161056056411255233333356650300211221361242502235432325602236362556106036103253250150261235301252255205151151150542363350153154142106056561340456304353265530
569, 249.760101, 652656133351054332055126432653055153353164635155050515112306133441243642451635210054603161056056411252033335256650300211221361242532235432325602236362556154033103253250150361234306252252005152151150542363350153154142106056561340456304353265530
570, 260.650085, 652656133351054332055126432654155153353164635155050515112302133441243642451635010054603161056056411252033335256650300211221361242502235432325602236362556106036103253250150261235301252255205151151150542363350153154142102056561340456304353265530
571, 263.190094, 652656133351054332055126432654155153353164635155050615612600133401203642451635210054603161056056411252033335256650300211221161242532235432325302236362556154036103251250150261235301252255005152151153540263450153154142106256561340056304333265530
572, 260.320099, 652656133351054332055126432654155151353164635155050111622356133441203642451605210054603161056056411252033335256650350211221361242532235432325602236362556104036103253250150261335411252255005152151153541363150153154142106056561340456304353265530
573, 270.250092, 652656133351054332055126432655151153353664635155050111622306133441203642451605210054603161056056411252033335256650300211221361242532235432325602236362356104036103253250150261235301252255005152151150542363350153155142106056561340456304353265530
574, 278.950104, 652656133351054332055126332655155153353664635155050111622356133441203642451605210054603161056056411252033335256650300211221361242532235432325602236362356104036103253250150261235301252255005152151150542363350153155142106056561340456304353265530
575, 277.550110, 652656133351054332055126332655155153353664635155050111622356133441203642451605210054603161056356411252033335256650300211221361242532235432325302236362356104036103253250150361235306252252005152152150542363350153154142106056561340456304334265420
576, 275.650085, 651656133351054332055126432653655153353664635155050111622356133441203642451605214054603161056056411252033335256650300211221361242532235432325602236362356104036103253250150261235341252255505152151156540163350153154142505056561340456304353265530
577, 285.810089, 652656133351054332055126332655155153353664635155050111622356133441203642451605210054603161056056411252033335256650300211221361242502235442325642236362556106036103253250150261235301252255205151151150542363350153154142102256561360456304334265420
578, 284.500092, 652656133351054332055126432653655153353654635155050115622356133441203642451605010054603161056056411252033335056650300211221361242532235432325602236362356104036153253254150361235306252252005152151153541363350153154140106256561360451304353265530
579, 288.000092, 651656133351054332055026432653655153353664635155050111622356133441203642451605214054603161056056411252033335256650300211221361242532235432325602236362356104036103253250150261235341252255005152151150542363350153155142106056561340456304353265530
580, 288.050110, 652656133351054332055126432653655153353654635155050115622356133441263642451605010054603161056056411252033335056650300211221361242532235432325602236362356104036153253254150261235301252255005152151155542363350153155142106056561340456304353265530
581, 288.300110, 651656133351054332055026432653655153353664635155050101622356133441203642451605210054603161056056411252033335056650300211221361242532235432325602236362356104036353253254150361245306252252005152151153541363350153154442105026561040456304353265530
582, 293.700104, 652656133351054332055026432653655153353664635155050111622356133441203642451605210054603161056056411252033335056650300211221361242532235432325602236362356104036153253254150361235306252252005152151153541363320153154140106256561360251304343260530
583, 293.450104, 652656133351054332055026432653655153353664635155050111622306136441203642451605210054603161052056411252033335056650300211221361242532235432325602236362356104036153253254150361235306252252005152151153541363350153154442105026561040456304353265530
584, 291.250092, 652656133351054332055026432653655153353665635155050111622356633441203642451605210054603161056056411252033335056650300211221361242532335432325602236362356104036153253254150261235301252255005152151155542363350153155142106056561340456304353265530
585, 292.150085, 652656133351054332055126432653655153353654635155050115626326633441203642451605210054603161056056411250033335056650300211221361242532235432325602236362356104036153253254150261235301252255005152151155541363350153155140106256561360451304350265530
586, 297.650085, 656653133351054332055126432653655153353656635155051115622356133441263242451605210054603161056056411252033335056650300211221361242532235432325602236362356104036153253254150261235301252255005152151155542363350153155142106056561340456304353265530
587, 296.350098, 652656133351054332055126432653655153353654635155050115622356133441263242451605214054603161056056411254033335056650300211221361240532235432325602236362356104036153253254150361232306252255005150151155540363350156155142106056561340451304350265530
588, 299.950104, 652656133351054332055126432153655153353664635155050111642356633441203642451625210054603161056056411252033335056650300211221301242532235432325602236362356104036153253254150261235301252255005152151155542363350153155142106056561540446304353265530
589, 294.200104, 652656133351056332055126432653655153353654635155051115622326633441203642451605210054603161056056411250033335056650300211221361242532235432325602236362356104036153253254150261235301252255005152151155542363350153155142106056561540446304353265530
590, 295.650085, 652656133351054332055121432653655153353650635155051115622326633441203642451605210050603166056056411250033335056650300211221361240532235432325602236362356104036153253254150361232306252255005150151155540363350156155142106056561340451304350265530
591, 306.400085, 655653133351054332055126432653655153353654635155050111642356633441203652451665210054603161056056411252033335056650300211221361242532235432325602236362356104036153253254150261235301252255005152151150542363350153155142106456561340446304353260530
592, 302.500092, 652656133351054332055126432153655153353664635155050111642356633441203642451625210054603161056056411252053335056650300211221301242532235432325602236362356104036153253254150261235301252255005152151155541363350153154442105026561040456304353265530
593, 304.150085, 656653133351654332055126432653655153353656635155051115622326633441203642451605210054603161056056411250033335056650300211221361252532235432325602236302356104036153253254150261235301252255005152151155545333350153155140106254561360451304353265530
594, 307.850098, 652656133351054332055126432153655153353664635155050111642356633441203642451625210054603161056056611250033335056650300211121361252532233432325602236302356104036153253254150361235306252252005152151153541363350153154442105026561040456304353265030
595, 314.200104, 652656133351054332055126432153655153353664635155050111642356633441203642451625210054603161056056611250033335056650300211221361252532233432325602232362356104066153253254150261235301252255005152151155542363350153155142106026561540446304353265530
596, 316.300110, 655653133351654332055126432653655153353656635155051115622326633441203642451605210054603161056056411250033335056650300211221361252532235432325602236302356104036154253254150361235306252252005152151153521363350153154442105046561040456304353260530
597, 314.350098, 652656133351054332055126432153655153353664635155050111642356633441203642451625210054603161056056611250033335056650300211221361252532233432325602232360356104066153253254150261235301252255005152151155542363350153155142106056561540443304353265530
598, 314.100098, 652656133351053332055126432153655153353664635155050111642356633441203642451625210054603161056056611250033335056650300201120361252532233432325602236302356104036154253254150361235306252252005152151153521363350153154442105046561040456304353260530
599, 317.850098, 652656133351051332055126432153655153353664630155050111642356633441203642451625210054603161056056611250033335056650300201120361252532233432325602236302356104036153253254150361235306252252005152151155242363350153155140106254561363451304356265530
600, 322.450104, 652656133351051332055126432153655153353664630155050111642356633441203642451625210054603161056056611250033335056650300201120361252532233432325602236302356104036153253254150361235306252252005152151155242363350153155140106256561366251304353260530
601, 325.700104, 652656133351053330055126432153655153353664635155050111642356633041203642451625210054603161056056611250033335052650300201420361652532233432325602236302356104036153253254150361235306252252005152151153541363330153654342105026562040416304353265030
602, 323.100098, 652656133351053332055126436153655153353664135155050111642356633441203642451625210054603161056056611250033335056650300201424301252532233432325602236322356104036153253254150361235306252252005152151155242363350153155140106254561363451304356265530
603, 322.250092, 652656133351053332055126432153655153353664635155050111642356633041203646451625210054603161056056611250033335056650300201420361252532233432325602236302356104036151253254150361235306252252005152151155242363350153155140106256561040456304353260530
604, 329.150085, 652656133351051332055126432153655153353664630155050111642356633441203642452625210054603161056056611250033335056650300201120364252532233432325602230302356104036153253254150361235306252252005152151153541363350153154042106055561540446304353260530
605, 324.200104, 652656133351053332055126432153655153353664631155050111642356633041203642451625210054303161056056611250033335052650300201420361652532233432325602236302356104036153253254151361235306250252005152151155561363350153154442105026561040416304353265030
606, 334.750092, 656653133351053330055126432153655153353664635155050111642354634041203642452625210054603161056056611250030330056650300201120365252532233432325602236302356104036153253254150361235306252252105152151155541362350153154442105026561366151344353260530
607, 323.600098, 652656133351053332055126432153655153353664635255050111642356633041203646451625210054603161056056611250033335056650300201420361252532233432325602236302356104036153253254150361232306252252005152151153140363350153154442105026561366151344353260530
608, 332.700073, 652656133351054332055126436152655153353664635155050116622354634041203642452625210054603161056356611250030330056650300201120365252532233432325602236302356104036153253254150361235306252252105152151155541362650153154442105026564366151344353260530
609, 330.200073, 652656133351051332055126432153655153353664630155050111642356633041203642451625210054603161056056611250033335052650300201420361652532133432325602236302356104036153253254152261235304252252000152151153531363350153154442305526562040451304353210535
610, 331.750092, 652656133351053330055126432153655153353664635155050111642356633041203646451625210054603161056056611256033335056650300201120364252532230432325605236302356104036153253254152261235306252252000152151153530363350153154442105026561040416304353265030
611, 336.950073, 652656132351054332055126436152653153353664635155050111642356630041203646451651210054603161056056611250033435056650300201420361252536233432325602230303356104036123253254150361235306252252005152151153541363350153154442105026562040451304353210535
612, 333.360077, 652656133351053332055126432153655153353664635155050151642356633041203642450625210054603161052056611250033335052650330201420361252432233432325602236302356104036151253254150361232306252252005152151153531363333153154442305526522040451304353210535
613, 331.450073, 652656133351056332055126432153655153353664635155050111642356630041203646454621250054603161051056611250033335052650306201420361652533235432525602236305356104036153253254152661235306252252000152151153531333330153154442105026562040451304353260530
614, 333.500092, 652656133351053332055126432153655153353664631155050111642356635041203642451623215054303161056056611250033335056250300201120361252432233432325401236302256104036156253254152261235304252252000152151153531363350153154442105526562040451304353210535
615, 334.000092, 652656133351053330055126032153652153353664635155050111642056633021203642451625250054604161056056611250033335056650300201100361252532233432325602236302356104036153253254150361235306252252006152151153531563350153154442305026561040456304353260530
616, 348.250092, 652656133351053332055126432153655153353664635155050111642056633021203642451625250054604161056056611250433335056650300201100361252532233432322602236302356103036153253254151361235306250252000152151155561363356153154442106055561540442344353260530
617, 342.900085, 652656133351053332055126432153655153353664635155050111642056633021203602451625250054604161056056611250033335056650300201420361653532233432320602236302356124536153253254151361235306252252005152151153531333350153154442305026561040456344353260530
618, 337.300079, 652656133351053332055126432153655153353664635155050111642056633021203642451625250054604161056056611250433335056650300201100361252532233432322602236302356103036153253254151361235306250252000152151155561363356153154442106055561540442344353260530
619, 336.100067, 652656133351054330055126432153650153353664635155050111642056631021203642451625250054604161056056611250033535056650300201100361252532233462325602236302356104036153253254151361235106252252000152156153531363330153154442406054561040416314353265030
620, 343.900085, 652656133351054330055426432153655153353664635155050111642056633051203642451625250054604161056056611250433335056650300201100361252552233432325602236302351104036153253254151361235306250252000152156153531363330153154442206026561040456304353260535
621, 346.100067, 652656133351053330055120432153650153353664635155050111642056603021203642451625150054604161055056611250033535056650300201100361252532233462325602236302356104036153253254151361235306253252000152151155561363350153154442106055561540442344353260530
622, 354.500092, 652656133351053332055126012153652153353064635155054111632056633051203642421625250054604161056056611250433335056650300201100361652532233432325602236306356104036153253254152251235306252252000152156153531363330153154442206026561040456304353260535
623, 347.200073, 652656133351053332055126012153652153353064635155054111632056633051203642421625250054604161056056611250433335056650300201100361652532233432325652236306356104036153253254152251235306252252000152156153531363330153154442206026561040442344353260630
624, 347.850067, 652656133351653332055126012153652153353064635155054111632056633051203642421625250054604161056056611250433335056650300201160361652532233432325652236306356104036153253254152251235346252252000152156153531363330153154442206026561040442344353260530
625, 354.300079, 652656133351053332055126012153652153353064635155054111632056633051203642451625210054603161052055651250033335052650300201120361252532243232325602233302356104036153253254152261235306252252000152156153531363330153154440305026561040416304453260530
626, 351.250092, 652656133351053332055126012153652153353064635155054111632056633051203642451625210054603161052055651250033335052650300201120361252532243232325602233302356104036153253254152261235306252252000152156153531363330153154440305026561040416304453260530
627, 353.000092, 652656133351053332055126215153652153353064635155054111632056633051203642421625250054603161056056611250031535056650300201150361252532233462325652236306356104036153253254152251235306252252000152156153531363330153154442206026561040456304353260535
628, 355.000092, 652656133351053332055126052153652153353064635155054111632056633051203642421625250054604161056256611250033335056650300201100361252532233462322652236306356104036153253254152251235306252252000152156153531363330153154442206026561040456304353260535
629, 362.350067, 652656133351055332055126012153652153353064635155054111630056633051003642421625250054604165056256611250433335056650300201100361652532243432325652036302356104036153253254152161235306252252000155156153531333350153154442106055541540042344353220530
630, 372.550079, 652656133351053332055126012153652153353064635155054111633056633051203642421625250054604161056056651250033335051650300201100361256532233432325602236302356104036153253254152161235306252252000155156153531333350153154442351026561040456344353260630
631, 362.150085, 652656133351055332055126012153652153353064635155054111630056633051003642421625250054604165056256611250433335056650300201100361652532243432325652036302356104036153253254152251235346252254050152156153531363330153154442216026561040442344353210530
632, 382.200073, 652656151355053332055126012153652153353064635155054111632056634051003642421625250054604165056256611250433335056650300201100361652532243432325652036302356104036153253254152251235346252254050152156153531363330153154442216026561040442344353210530
633, 375.800079, 652656151355052332055126012153652153353064635155054111630056633051003642421625250054604165056256611250433335056650300201100361652532243432325652036302356104036153253254152251235326252254050152156153531363330153152442216026561040442344353210530
634, 378.500092, 652656151355053332055126432153652153353064635155054111632056633051203642421625250054604161056056651200033335051650300201300361252532233432325602236306356104036053253254152251235306252252000152156153531363330153154442206026561040456304353260530
635, 377.800079, 652656151355053332055126012153652153353064635155054311632054333051003642421625250054604161056256611250433335056650300201100361252532233432325602236306356104036153253254152261335306252252000152156153231363330153154442206026561040456304353260530
636, 383.850067, 652656151355052332055126012153652153353064635155054111630056633051003642421625250054604165056256611250433335056650300201100361252532233432325606236302356104036153256254152261235306252252000152156153531363330153154442205026561040456344453260530
637, 380.050079, 652656151355053332055126012153652153353064635155054111630056633051003632421625250054604161056256611250423335056650300201100361652532243432325652036302356104036153253254152251235326252254050152156153531363330153152442616026561040442344353210530
638, 383.700073, 652656151355052332055126012153652153353064635155054111630056633051003632421625250054604161056256611250423335056650300201100361652532243432325652036302356104036153253253152261235306252252000155156152531563330153154440305025561140452344353262530
639, 383.550079, 652656151355053332055126012153652153353064635155054311632054333051003642421625250054604161056256611250433335056650300201100361252532233432325602236306356104036153253254152251234346252254050152156153531366330153154440305025561140452344353262530
640, 383.750092, 652656151355052332055126012153652153353064635155054311632054333051003642421625250054604161056256611250433335056650300201100361252532233432325602236306356104036153253254152251234346252254050152156153531366330153154440305025561140452344353262530
641, 385.600067, 652656151355053332055126012153652153353066635155054311632054333051003642421625150054604161056256611250033535051656300201100361256512233432325652036302356104036153253254152251230326252254050152156153531363330153152442216026561040456304353260530
642, 393.200073, 652656151355052332055126012153652153353064635155054311632054333051003632421625250054604161056256611250423335056650300201100361652532241432325662036302356104036153253253152251235306252252060152151153531363330153154440316026561140452304353260530
643, 389.000092, 652654151355053332055126012153652153353066635155054311632054333051003652421625250054604161056256611250433335056650300201100361252532233432325602236306356104036153253254150161235306252254050152156153231363530153154442206046561040456304353260530
644, 402.850067, 652654151355053332055126612153652153353064635155054311632054333051003652421625250054604161056256611250433335056650300201100361252532233432325602236302356104036153253254152254235346252254050152156153431333350153154422351026561040456344353660630
645, 390.650085, 652654151355053332055126612153652153353064635155054311632054333051003652421625250054604161056256611250433635056650300601100361252532233432325602236306356104036154253254152161235306252252000155156153531366330153154442253026561040442344353210530
646, 392.250092, 652654151355053332055126612153652153353064635155054311632054333051003652421625250054604161056256611250033535051656300201100361256512233432325652636302356104036163253254152161235306252252000152156150531366330156154442256026561040456304353260600
647, 398.250092, 652654151355053332055126612153652153353064635155054311632054333051003652421625250053604161056256611250433335056650300201100361256512233432325652036302354104036153250253152251235306252252000155156152531562230153154442266026561040456304353260530
648, 400.400085, 652654151355053332055126612153652153353064635155054311632054333051003652421625250054604161056256611250433335056650300201100361256512233432325652036302356104036163253254152161235306252252000152156150531366360156154142256026561040456304353260600
649, 395.950073, 652656151355053332055126612153652153353054635155054311632054333051003652421625250054604161056256611250033535051656300201100361256512233432325652630302356104036163253254150161235306252254050152156153231363530153154442206046561040456304053260530
650, 392.700073, 652656151355053332055126612153652153353064635155054311632054333051003652421625450054602161056256611250433330056650300201100361256512233432325652236302356104036153253254152254235346252254050152156153431333350153154422353026261040254344353660630
651, 399.100067, 652656151355053332055126612153652153353054635155054311632054333051003652421625250054601161056256611250433335056650300201100361252532233432325602236302356104036153253254152254235346252254050152156153431333350153154442246026561000456304353210530
652, 395.400085, 652656151355053332055126612153652153353054635155054311632054333051003652421625250054604160056256611250433330056650300201100361256512233432325652046300356104036163253254152161235306252252000152156150531366330153154442206046561040442344353210530
653, 394.200073, 652254151355053332055126612153652153353054635155054311632054333051003652421625250054601161056256611250433335056650300201100361252532233432325602236302356104036153253254152254235306252252000152156150531366330155154442240026561040442344353210550
