generation, fitness, rule
517, 410.150085, 353355115654350161052252001156154152150151632154152503052055603053233053050651201651226315055050366052206436152202156152302351156024561624056436564056642633002333255251154225133263251250466154256153256354212153253455022336304162142112031545166
518, 413.590088, 353355115656350661052251001153154155150151633154152503052055603053233453050651201651226315055050366052206435154262156152106334106126361660050535504264644263002510256253154235431066253250164155256153306344112153251455050315314161342112130611561
519, 415.430084, 353355115656350661052251001153154155150151633154152503052055603053233453050651201651226315055050366052206435154262156152106334106126361660050535504264644263002510256253154235431066251250466154256153256344512151253425126336314162142112031616166
520, 410.200073, 352355115654350661052252001156154152150151630154252663055055503053034053253652415651266312055660666053256535152250156152602330106126564660050536564531644226002540256256155225133223251250164156156153255344334151153523335312304131332114061546561
521, 412.980072, 353356115656352661056252501156154155150151633153152635054055603053034053051651604650266612055620603055206235152250156152502331602064342466403436564056642633002333255251154225133263251250166155153153306344112151255423036336324361342152130616336
522, 409.050079, 353355115654350161052250001156154152150151630154152656054055603053233053050652406651266312055620666051256535152250156152302351156024561624056436564056642633002333255251154225033263251250466154256153256244540151253455060325314161332114051545166
523, 423.950073, 352355155656350661056252001156154152150151630154252335054055603053034043253651252651266315055055366052206436152352116154606334056024142624056434664006642633002333255251154225133263251250466154256153256354212153253455050315304160331155130416336
524, 418.500092, 353356115656352661056252501156154155150351633154256663055055443053034061053651322651062115055050366052206435152250156152503336102064341415200342253061644223002540256251154225133263251255466155153153306344114251251433060315604161342112130616561
525, 411.320068, 352355155656350661056252021156154152150151630154252335054055603053034043253651252651266315055055366052206436154262156154106334106126561660050536504231644223002540256256154225133263251250466154156153356344512151253513046335314161332111031546561
526, 416.520081, 352355155656350661056252021156154152150151630154252335054055603053034043253651252651266315055055366052206436154262156154106334106126561600050536504254644263052543256253155225431066253250164155156153256344334251256425123342305161362112035046236
527, 416.120087, 353355155650350661052251001156154153150153633154152503052055603053234053056651252651266315055055366052206436152250156152602332102123361660050526504054644260102543252253154234133263251250165155156153056344334251251433020342354161342112630616561
528, 421.450073, 352355155656350661056252001153154152150251632154152663056055643053034063050651201651226315055050366052206436152252156152506304106126361660050535504234644263202540256253154235431066253250164155156153306344112151255420036336424161342152130656565
529, 415.800079, 352355155656350661056252501156154155150151633153152630054055603053030032253651252651266315055055366054206436152202156152302351150004562624056434664056642633002333255251154226133263251250466154256153256353212153253513046335314161332112030614236
530, 417.100067, 352355155656350661056252001153154152150151632154152503052055603050233053050652406651226315055055366051256535154062156152106334106126361124056406564056642633002333255251154225135252251250466154256153256344032152253455045315304161332114031636433
531, 416.070068, 353355155650350661052251021156154153150153633154152503052055603053233053050651201651226315055055363052206444152202156152002351156106361660050535504264654263002510256253154235133523251251165155156153056344334251253425426336314161332114031636433
532, 416.100067, 353355155650350661052251021156154153150153633154152503052055603053233053050651201651226315055055366052206444152202156152002351156024542624056434664006642633000333255251154225133066251250466154256153256344211153253455022333314162142112035546541
533, 418.250092, 353355155656350661056252021156154152150151630154252335054055603053034042253651252651266315055055366052206436152202156152302324056024142624056434664056642633002333255251154225131063251250466154256154256244112153253223010342334131332114131636261
534, 416.000092, 352355155656350661056252501156154152150351631154256663055055443053034063050651201651226315055050366052206436152202136152106331102064341165400342564056644633002333255251154226133263251250466154256153256354212153253513046335314161332112030614236
535, 423.800079, 352355155656350661056252501156154152150351631154256363055055443053034063050651252651226316055055363052206444152202156152002351156106361160053436564234644263002510256253154235133263251250466154256153256234540151253453510342334101332112035546541
536, 427.700073, 352355155656350661056252501156154152150351631154256663055055443053034063050651201651226315055055366052266436100202136152106330102564341463400342504234644263302540256253154235133524251251165155156153056344332151253513046335312161332111050644166
537, 426.450073, 353355155650350661052252001156154152150351633154254403054055603053034053253652415651256315052055366052606456154262156152106334106024142624056434664056642633002333255251154265133263252250466154256153256644540151253455050315306161332112130316531
538, 421.900085, 352355155656350661052250601156154152150153633154156663055055443053034063050651201651062115055050366052206436152202156152106334106126361160056434664056642602002333256253154225316213251250466154256153256444102152253423126336324161342112636616561
539, 423.700073, 353355155656350661052253001156154152150151630154252635054055603053034053050651204656266315055055366052206436152202156152302351153004261024056406564056642666064343250253154225133223251250165154256153356344512153253555022366334162142112055016546
540, 430.100067, 353355155650353661050251021156154153150153633154152503052055603053233053050651201651266315055055366054206432154062156152106334106126364160050342664056642633002333255251154336431063251250466154256154256244112153253223010342334131332114131636261
541, 429.550079, 352356155656350661052251121156154152150156632154152555052055603053233053050651304651226315055020366052204436152202156152302334106126364160050342564056642333002330256251154265133263252250466154256153256644540151253455050315306161332112130316536
542, 424.750092, 352355155650350661052250601156154155150151630154150503052055603053034063050654415651256315052055366052606456154262156152302351153004261024054406564056642633002333255251154225131063251250466154256154256244212151255420036331324161540154230656565
543, 424.500092, 353355150650350660052250601156154155150151333156252625054055443053034063050651201651226315055054366052206436152202156152302351153004261024056406564056642633002632256251154220133263251250466154256153256644540151253455046335314162162112015036566
544, 421.600067, 352355155656352661052253001156154152150151633154152103055055443053036063052651132651266315055055366052206444152262156152524303103024142624056434664056642633002033255251154235433223255250166152156153346344112151255420046335312161332111055016546
545, 426.350067, 352355155656350661052253001156154152150151630154152003052055603053231055050651204656266315055055366052206436152202156152302351153004261324056406565056642666002343250253154331431566251250466154256156256344002151253523010342334101332111033546561
546, 425.300079, 353355150650350660052252021156154152150151631154256663052055453053233063050651304651226315055020366052204436152202155152302334106126364160050342564056642333002330256251154336431265251250466154253153256234540151255455055315304461032114031036566
547, 424.450073, 352355155656350661052253001156154152150151630154152003052055603053231055050651204656266315055065356052206336152202166155302351153004261324056406565056642666002343255251154235433223251250166152156153356344212151255405422366334162142112055016566
548, 435.500092, 353355155050353661050251021156154155150153633154256663052055603053034032253651252651266315055050364052206436154262156152106334106224142624056434664056642633406333255253155255133223251250161152156153356644540151253455022333314161332113131636261
549, 433.750092, 353355155050353661050251021156154155150153633154256662052055603053034032253651252651266315055050364052206436154262156152106334106224142624056434664056642633406333255253155255133223251250161152156153356644540151253455022333314161332113131636261
550, 424.250092, 353355155656350661053252021156154155150151633154252655054055443053034663053651604651266615055050366052206436152162156152166355153004261024056406564056642633002332256251154220133263251250665155156153256244210151253455050315306161332112130316531
551, 428.050079, 353355155656350661053252021156154155150151633154252655054055603053234063050651304651226305055050362052206436153262156152302351156004261024056406564056642666004343254253155225133026251250466154256153256644540151253455026336314162142122030656566
552, 426.700073, 352355155650350661052250002156154155150151633154252515054055443053034663055651605651256015052055366052606456154202156152106334106224142624056434664056642633406333255253155251133223251250161152156153350644540151253455050315306161332112130316561
553, 425.750092, 353355155656351661056252021156154152150351631154256663051055603053234663053651604651261315055055366052206436152202156152106334106224142624056434664056644263002510256253154235133223252250161152156153350644540151253455050315306161332112130316561
554, 427.650085, 352355155650350661052250002156154152150351631154256663052051603053034663053651304651226305055050366051256436152202156152302351153006361160053436564230644263002510256253155225133046251250466154256153256344112151255433020342354461332114031036466
555, 427.250092, 354356155656350661056252021156154152150351631154256663052055606051034032253651252651266315005055366051256535154065156152106324056024142624056435664056642633302340256251154331431546251250161152156153356644540151253455050315306661332112130316534
556, 429.100067, 352355155656350661052253001152154155150351631154256513052055603053234033050651604651266615055050362052206436153262156152302351156004261024056405564056642633002330256253154235133263251250466154256153256234540151255455055415334461332114031036431
557, 426.600067, 352355155656350661056252501154154155150351631154152503052055603053233053050052404651266615055350362052206436153262156152302351156004261024056405564056642633002330256253154235133263251250466154256153256234540151255455055415334461332114031036431
558, 426.800079, 352355155652350661052250002156152152150351631154256603052050603053034663053651601651266615055055366052206436152202153152106334102004261026056405564056642633002330250253154331433223251250466154256156256244212151250515050315303161332112130316561
559, 426.050079, 352355155650350661052250002156154152150351631154256663052050603053034663055651604651266615055050366051256436152202156162302351153004261020056406564050642633002332256252154220163263251250460154256152256344512651251455055315303161332112130316561
560, 432.510071, 352355155650350661052250002156154152150351631154256663052051603053034663053651206051226315055065364051256436152202156152102351156654561660053536564056642633002333255253152336431266253250164154256154256244112151255405422366334162142110535616565
561, 426.250092, 353355154650350361056250002156152152150351631154252515052055643053034663053651601651266615055055366051006436154202153152106334106521142024056434664056342633406333255253155351533223255250466156256153355344040151251455055315306161332412130316051
562, 431.050079, 354355155650350661056252021156154152150351630154152003052055603053034032253651606651226315055065364052206436153262156152304355156004261024056436504056642633406323255253155251133223251250161152156153256044215153253455022333314161332123131636261
563, 428.150085, 354356155356350661050250003156154152150151630154152003052054603053234032253651252651266315056065326052206436153262155152102324056024142624056434664055642663002510256253154235133263251250161152156153356644040151255455040315306601332112130316531
564, 432.600067, 353355155656350361056256022156154153150351331154152503052051603053034643053652406651226315055054366052206436154266156155106336106224102660056405564046642633006330256253154235133263251250466154256153256231540151255455055415334461332114130316561
565, 432.400085, 352355154650350361056252501154154152150151633154256603052055603053034032053651604656266615056050354052206436154265156152302351153004261024356406364056642633002360256251154265133263251250466154256153356344212151250555023333314161332113130635166
566, 426.140076, 353355154650350361056252505156154152150151633154252655054055443053034663053650604651266615055650366051006436154202153152106334106524142024053536564056642633002330256253152336431266253250164154256154250344112151255433020266334162142116030316561
567, 428.150085, 353355154650350361056250002156152152150351631154252515052055643053034663053651601651266615055055366052263436154262356152302351153001361160053436564230642666004343252253154231431566251250161155156152256235540151255455055315303161332112130316561
568, 430.250092, 352355155656350661052250002156154152150351631154256663050055604053034055050651562651266315054055366051255535154065156152105351156654561660053536564056642633002333255253152336431266253250164154256154256244112151255405422366334162142112130316561
569, 427.900085, 352355155650350661052250052156154152150151630152052005052055643053234652253651604651226305050050362052206436153262156162106324056024142624056435664056545633302240256251154331431503251250161152156152236244112151255405422366334162142112055416566
570, 437.300079, 353355155656350351056252021156154152153351631154256663052055643053034663053651601651266615055050362055206436153262155152102324056024142024056434544056615636602333255253155251133226253250164152156153350344112152255433010642334633352302130310261
571, 434.100067, 352355155650350361056250002156154152150351635154152003052055643053034063050651202601266615055060366052206430153262156152322351153024142624066434664056642633002350256255154335431566251255361152156151350344112151255433020265306161332114530636261
572, 433.300079, 353355155656350351056252021156154152153351631154256663052055643053034663053651601651226305055065364052206436153262156152102351156654561660053536564056642333406333255253154265133263251250466154256153356346212151255455055315104163332150535616565
573, 437.100067, 352355155656350351056252021156154152153351631154256663052055643053034663053651601651226305055065364052206436153262156152102351156654561660053536561056642333406333255253154265133263251250466154256153356346212151250555023333314161632112130316561
574, 437.150085, 353355154650350361056250002156152152150351331154652545052055643053034666053650604655226305055065364052206436154262156152302351153024142024056434664056642633052510256253154235133263251250461152156153356644040151255405050315106161332112130316561
575, 442.850067, 353355155656350351056252021156154152150351630154254660052051603056334663053651201605226315055055366051251442152262156152302351153024142624056436561056642333406333255253154265133263251250466154256153356346212151250555023333314161632112130316566
576, 436.050079, 353355155656350351056252021156154152150351630154256660052051603056334663053651201605226315055020366052206436153262156152302324056024142024056434544056615636602333255253154265133263251250466154253153356344515151255455040315104163332150535616561
577, 434.900085, 353355155656350351056252026153154152153351631154256660052051603053034666053650604651266315054055366051255535154065156152105351156004261024056465534066642633102333255253154265133263251250166152156153356644015153253415050315104163332152250356561
578, 439.550079, 353355155656351660056252021156152152150351331154652545052055643053034666053650604655226305055065364052206536153262156152302321102024261024056406664056542633302340256253154265133263251250466154256154236044112153253223010266434162142106030316561
579, 443.830078, 353355155655350361056252021156154152150351635154152053052054643053034653050654252056266615055055366052206436152202153152103331153004261024056536564056642633002333255253152336431266253250166152156153350544212151255433020265306161332114530636565
580, 436.250092, 352355155656351351056250002156154152150651631154266260052050603053034653050654262056266615055055366052206036152202103152105331153004242624056434664055642663003510256253154235133253251250466152156153350544212151255435040315104164332152230356566
581, 436.900085, 353355150650350361056250002156154155150351635154256663052055604053034653050654252056266615055055366052206436152202155155102334056024142624056434664255642633002350256255154335433253251250466154256153316344114153253455022333314161332123131636361
582, 443.730072, 352355155650350361056252023156154152150651631154266660052050603053034653050654252056266365055035366052206436152262155150152324056054202624056464664056542033302340256251154265133263251250466154256153356344532251253243010315303161332152130313061
583, 444.000092, 353355155656350351056252021156154152150351630154256660052051603056334653050654252056266615055055366052206036152202103152302351106024261024056406360056642631406333256253154235133253251250136154256154236044112151255433055315124163331150510636265
584, 449.950073, 353355155656350351056252021156154155150351631154256661055050603053034653050654252056266615055055366052206436152202103152302351106024261024056406360056642631406333256253154235133253251250036154256154236044112151255433055315124163331150510636265
585, 443.250092, 353355155656350361052252024156154152150651631154266660052050603053034653050654252056266315055055366052206536153262156152302321102024261024056406664056542631406333256253154235133253251250166154256154236044112151255433055315104164144112030316561
586, 447.800079, 353355155656350361056252021156152152150351631154266660052050604053034653050654252056266615055053366052206036152202103152105331153054102624056466664056542033302340256251154265133263256250466154256153356344532251253223010315303161332152130316561
587, 447.050079, 352355151651354633054250001156154152153351631154256663052055645053034353050654252056266615055055366052206036152202103152105341153004242624056434664055642660043510256253154235133253251250466154256153356345532251253323010315303161332152130316562
588, 444.550079, 353355155656350361052253024156154152150651631154266660052050603053034653050654252056266315055055366052206036152202103152105134056024102624056434664255642633002350256255154335431363251250466154256153356344532251255453020265306461332114510036265
589, 446.300079, 353355155350350361056252521156154152153351631154256663052055604053534653050654252056266615055055366052206436152202155155002334056024102624056434644255642633002350256255154345433253251250466154256153316344112151255433022366331162142112130316561
590, 447.650085, 353355155656350351056252021156154155150351631154256663052055645053034353055654252056266615055055366052206036152202153152101331153006364160055406361056645431406333256253154235133263251250466154256153351140112151255433022333314161332114530636565
591, 450.400085, 353355155656350351056252021156154155150351631154256663052055645053034353055654252056266615055053316052206036052202103152105331153004242624056434664055642663003510256253154235433263251250466154256153331344532251255520040215306604334112130313061
592, 444.800079, 353354155656350331056252021156154152150351631154256663050055033053034032050654252056266615055053366052206036153262156152302351156654152624056464664056542033306340256251154265431566251250111152156153350644212153253223020265306461332114510032265
593, 453.650085, 353354155656350331056252021156154152150351631154256663050055033053034033050654252056266365055053366052206036152202103152302321102024211024053506544056615636654333255253154265136263251250466154256153356344532251253535040265303163332150535616561
594, 444.700073, 353355155656350351056252021156154155150351631154256663052055604053034653050654252006266615055053366052206436152202156152103331153004461034056405664056542633352340255253153335431566251250466154256153356324112153253223110514104163332152250356561
595, 454.200073, 353355155656350351056252021156154155150351631154256661055050643053034653050654252056266614055055366052206436152262155150102324056254102334056464664256542033002160256255154345433253251250466154256153356345532251253323010335303133332150535616561
596, 460.250092, 353355155653350351056252021156154155150351631154256663050055332053034653050654252056266615055055666056206536153062156152302330153024261024052406364056642231302350256255154335433221251250165151256154236244112153253520040515306604334112140313061
597, 448.050079, 353355155656350351056252021156154155150351631154256643052055635053034653050654252056266615055053366052206036152202103152302321102024211024053506544056642631302350256255154335433221251250165151256153350544212152250555023353314161335650535616561
598, 452.400085, 353355155656350351056252021156154155150351631154256645052055635053034653050654250056366615055053366052206436152202156152103333153004261624056464654456542033002350256255154335431363251252466154256153356344532251255451020265306461332114510036265
599, 454.100067, 353355155656350351056252021156154155150351631154256645052055635053034653050654250056366615055053366052206436152202156152100333153004261324056464654456542033002350256255154535431363251252466154256153356344532251255451020265306461332114510036261
600, 451.850067, 353355155656350351056252321153152152153350630154256663052055645053034353050654242056266615055053366052206036152302103152105331153054261024056434664056542433302440256255154335431363251252466151253154236244112151253023010311203161335152130314561
601, 462.300079, 353355155656350352056252041156154155150351631154254661052050603053034653050254260056266615055055366052206036152202112152105331153004242624053434664055642656003510256253154215133253251250466154256153356345132251253323010315304101334112130313061
602, 453.950073, 353355155656350351056252021156154155150351631154256645052055635053034653050654252056266615055055666052206026152002603152303321153004242624056434664055642666002510256253154235133253251250466154256153356345532251253323010335303161332152130316541
603, 454.750092, 353355155656350351056252651156154152153351631154256661055050633053034353050654252056266615055053366052206036152302103152105331153024261624056434664056515636654330256255154335433563251250064154256153356345532251253323040311104164332152130316562
604, 455.350067, 353355155656350331056252021156154152150351631154256663052055635053034653050654252056266515055053366050006436152202103152105331153004242624656414664055642660043510256253154235133252251250466154256153356345531251253323010515304163332152250356521
605, 461.600067, 353355155656350351056252021156154155150351631154256643055050633053034353050654252056266615055053366052206036152302103152105331153024261624056434664056515636654330256255154335433563251250064154256153356345532251253323040311104164332152130316562
606, 458.750092, 353355155656350351056252651156154152153351631154256661055050633053034353050654252056266615055053366052206036152202112152105331153004242624053434664055642656003510256253154215133253251250466154256153356445132251253323010315304101334112130313061
607, 456.650085, 353355155656350351056252651156154152153351631154256661055050633053034353050654252056266615055053366052206036152302103152105331153054261024056434264056542434302440256253154235431363251252466154256153326344242151253454050215306161331114532416541
608, 458.600067, 355355155656350352056252041156154152153351631154256661055050633053034353050654252056266615055053366052206036152202112152105331153004242624053434664055642656003510256253154215133253251250466154256153356445132251253323010315304101334112130313061
609, 453.750092, 353355155656350351056252651156154152153351631154256661055050633053034353050654252056266615055055366052266036152202143152302321102024204024656404664053511633302440256253154235033263251250466154256153353345132251256323042315104164334112133313061
610, 458.600067, 353355155656350351056252021156154152153356631154256663052055643053034353050654252056266615055053366054206046152202156152103330153004261034055415644053512633302104256253154235133263251250566154256153356344531251253320040515306604334112130316662
611, 456.700073, 353355155656350351056252651156154152153353631154256661055050633053034353050654252056266615055053366050206436152202103152302331152024153624056434664055642663003510256254154335433563251250064154256156356345532251253323040311103134335152130316561
612, 457.100067, 353351155650350334056250001156154155150351631154256661055050633053034353050654252056266615055053366050206436152202156152103331153004261032055415664055632663342440256255154335436563251250466154256153356345531251253323042315104104334112130416541
613, 458.750092, 353255155656350351056256021156154152151351631154256661055050633053034353050654262056266615055053366052206036152202603152105323152024153624056434664055242663003510256255154335431363251252466151253154234244112151251023010315354101334112133316662
614, 456.700073, 353351155650350331056252521153152152150352631154256643052055635053034653050652252056266615055063366052206036152312114152302321102024261024656404664053512631202440256253154235431363251252466151253154234244112151251023010315354101334112133316662
615, 457.950073, 353355155656350351056252651156154152153351631152256666055050633053034353050654262056266615055053366052266036152202156152100333153004261524056634664056542433302440252253154235133253251250165151253153326344242253253223110510104153253152250356561
616, 464.700073, 353255155656350351056252021156154152153351631154251661055050633053024653050654252056266310056150366052206036152302103152302321102024261524056434664056542433302440255253154235133253251250165151253153326304242151253454050265306161331114532416561
617, 459.950073, 353352155656350351056252021156154152153351631154256663052054635053034353050654252056266610056050362055206436152262136152565351153004561024656404664053511233302440255253154235133253251250165151253153326344242151253454050265306161331114532416545
618, 464.300079, 353355155356350351056252021156154152153351131154256643052055633053034353050654252052266615056050362052204406152202103152305331153024261624056434664056515666302440256251154235431363251252466154256153356345531251253030021315304161332050535616561
619, 463.350067, 353355155356350351056252021156154152153351131154256661055055633053034353050654252056266615055053366052266036152202156152100333153004261524056431664056545636302440256253154235431363251250466154256153356345531251253323040515304151332050536616561
620, 458.800079, 353355155356350351056252021153154152153351131154256643052055633053034353050654252056266315055055366050606434152202603152105331152024561034056434164055642660302440256254154355432563251250064154256156356345532251253323040311103134335152132316561
621, 461.100067, 353355155356350351056252021153252152150352631154256661055050633053034353050054252056266310051050362052206006152202603152105331153024261624055415264055645634302440256253154235133263251250566154256153336345532251253323042315104104332352130316561
622, 459.500092, 355355151656350351056252021156154152153351631154256661055050633053034353050654252056266615055053366052266036152202156152100333153004261524056431664056545636302440256253154235431363251250466154256153656345531251253323040515304151332050536616561
623, 468.950073, 353255155056350351056252021156154155150351631154250643052050633053034353050654252053266615055053336052206036152302103152105331153024261024656404664065642433302440252253154235133253251250165151253153326344242253254363042315104163032152250356561
624, 465.350067, 353355155356350351056252021153154152153351131154256643052055633053034353050654252051266615055253366052606036152202113152105331153024261624055415664053042433302440256253154235133263251250466151253154434244112151251023410315354101334112133356662
625, 473.050079, 353255155056350351056252021156154155150351631154250643052050633053034353050654252053266615055053336052206036152302103152105331153024261024656404664065642433302340256253154235133263251250466154256153656345132251256323016325003461332114210036265
626, 462.750092, 353255155056350351056252321153252152150352631154256643055055633053034353050654252052266615055053366052206036152302603152105331152024153224056434664055642660003510256253156215133563251252064154253153356344132251253363042315104163334112133356662
627, 467.050079, 353255155056350351056251021156152155150350631154256661055050633053034353050654252052266615055053666052206036152202156152100333153044261034055415644056615636402260256253154235133263251250466154256153436345531251255023040313306661332150530316561
628, 468.300079, 353255155056350351056252321153252152150352631154256643052055633053034651055654252056266615056053366050206036152202156152100333153004261034055415644053512633302440255253154235133253251250266154253153226344240153253223040313306604332150535616561
629, 460.950073, 353355154356350351056252341156152155150351631154256661055050633053034353050654254056266615055053666052206026152262136101165351156524206025656434664056542433303440255253154235133253251250165151253153326344242155253454040311141161335132130316526
630, 468.600067, 353255155056350351056251021156152153150052631154256643053055634053034353050654262056266615056053366050206436152212156152105231153024261624055415664053042433302440256253154235133263251252064154253151353344132252253313042315104163032152250356561
631, 462.350067, 353355155056350351056252321153252152150352631154256643052052633053034651055654252056266615056053366050206036152202156152165333152024453624056404664053012663003510256253154235423463256250466154256153152345532251253243652326303163362152250356561
632, 462.150085, 353355154356350351056252341156152155153351131154256643052055633053034353050654252054266613053053366054266034152202603152105331153024261623056431464056511631302240256253154235531363251250466154256153353345132252253324040511305134231152250356510
633, 463.750092, 353355154356350351056252341156152155153351131154256643052055633053034353050654252056266613053053366054266034152202603152105331153024261623056431464056511631302240256253154235531363251252466154256153346342532251253242652325303134231152535616561
634, 464.650085, 353355154356352351056252341156152155153351131154256643052055633053034353050654252054266615055053666052206036152202156152100333153024261564056134661053042433302440252255154235133261251250266154253153353145530251253323040515304151332050536616561
635, 469.050079, 353355154356352351056252341156152155153351131154256643052055633053034353050654252054266615055053666052206036152202156152100333153024261564056134661054045636302440252253154235136253251250166151253154234244242151253454020311103154335152130306561
636, 463.650085, 353055155356350351056252221153356152153355131154256661055050633053034353050054252052266615055053666052206036152202156152165336152024453624056404664053012663003510256254154355434563251250466154256153353345132251256323013325306411331114550356541
637, 471.750092, 353251155056350351056252321153252152150352631154256643052055633053034353056654252056266605055053366052206436154202103652105331153024261524656404061053042431302240256253154235133261251250266154253153353145530251253323040515304151332050536616561
638, 466.200073, 353355155356350351056252021156152155150351631154256661055050333053034353050654652056466641055055366052266036102261136002165333152024453421056404664053012663003510256253154235133263251250466154256153156345532251253523142516301161335132230316521
639, 472.150085, 353251155056350351056252321153252152150352631154253643052055633053034353050654252054266615055053666052206036152202156152100333153024261564056434664055642660302440256253154235133263256250466154256153156345562251253523110540103163032152250356561
640, 471.800079, 353251155056350351056252321153252152150352631154256643052055633053034353050654252056266615055053666052206036152202156152100333153024261564056434664055642636003510256253154235133263251250566154256153356345532251253321040313306651335132130316621
641, 473.550079, 353251155056350351056252021153356152153351131154256643053055633053034353050654252054266615055053646052206036152202156152100333153024261564056431664056012663003510256253154235133263251250566154255153152345531251253523140311134164332150530356560
642, 471.650085, 353251155056350351056252321153252152150352631154253643052055634053030353050654252056266615055053326002255206152202156152600333153004231021056431664056545636302140256253154235431363251250466154256153156345534251250023040515404654335152250356561
643, 468.170074, 353355155356350351056252651152152155150351631154256643052050633053534353050654452056266415055053656052206026102261136002165333152024453425056435664065642433302040252253156235133263251250566154255153152345531251253523140311134164332150530356560
644, 469.950073, 353251155056350351056252321153252152150352631154250643052050633053034353050654252056266655055053366050605434152206603152100331152024453624056400664053012663003510256253154235133263251250566154256153353305132251253523110211104160332050536606561
645, 467.250092, 353251155056350351056252021153356152153351131154256643052055633053034653050654252056266615055053366055266036152202156152105331152003231021056134664056545636302420256254154355434563251250466154256153353305132251253523140311134164332150530356560
646, 464.200073, 355355154356350351050252031153156152153351131154256643053055633053034353050654252054266615055053646052202036152202156152100333153024261565656464664056542433303440255253154235433203251252466154256153356345532251253323040313106651332054350356560
647, 465.850067, 353251155056350351055252021156154152153351631154256643053055634053035353250654252056266655055055366052206036152202156155600333153004453624056464624053022436302043256253154235433203251250266154253153653145530255253323040515354151362050536516262
648, 467.150085, 353251155056350351056222022153356152153351131154256643053055633053034353050654252054266615055053646052206034152206603152100331152024453624056400664053012663003510256255154345433463256250165154256153353345132251253323040515304151332050536616561
649, 469.950073, 353355155356350351056252651152152155150351631154256643052050633053034353050654252054266615055053666052206036152202156152600333153004231021056130663053040433002440256253154235033263251250266154256153353145540251253323040515304151332050536616561
650, 472.500092, 353355151356350351056252341153256152150352635154253643052055634053030353050654252054266615055033646052206036152202156152100333153024242424052450664053040433302440256253154235033203251250266154253153353145532251253523142515404151332050536646561
651, 474.200073, 353251155056350351056252021153356152150352635154256643056051634053030353056654352056266655055053366052626536156252156152100331153004242424056431664056545663003510253253154235133263251250566154256153353305132251253523110211104163332152150316561
652, 468.350067, 353355155350350351056252651152152155150351631155256661055054333053034356050654252056266655055053666052623536156202156152165331152024451021052134661053045665003516256253154235133263251250566154256153356345532251253023040515304151332032130316626
653, 473.050079, 353355155056350351056252321153252152150352635154253643052055633053034353050650652056466661055055356051605434152206663152100363153025261562051463664056565636302440256253154235431363251252466151256153356345532251253323020213404163632152250356560
654, 474.000092, 353251155056350351056252021153356152153651131154256643053055633053034353250654252056266655055053366050201434152206603152100333153024221564056434664053012436302343256253154231133261251250266154253153353145562251253023040516144164345152130356065
655, 472.650085, 353251155056350351055252021153252152150351131154256643053055631053034353250654252054266615055053366052266036155202156152100333153024261564056431364056511665003510256253154235433201251252416151253154236345530251253323120206330164332150530356560
656, 469.450073, 353251155356350351056252651152152155150351631154256623056055634053030353050654252056266615053253366002255206152206153152100331152024453624056400654053012663002440255253154235133263251250566154256153353305132251253523140216144164345152130356065
657, 469.100067, 353251155056350351056252021153252152153351631154256643053055633053634353050654252056266655055053366050205434152206603162100321153004242423056454664053042333302420256253154231433203251250466154256155356444532251252323040313106651331050534616561
658, 475.650085, 353251155056350351056252341156152155150252631154256643053055634053030353050650252054266655055053366052265206152206156152100333153024261564056431364056511665003510256253154235433201251252416151253153353144532251252323040313106651331052530313621
659, 476.800079, 353251155056350351056252021153252152153351631154256643053055633053634353050654252056266655055053366050205434152206603162100321153004242423056454664053042333302420256253154245433463251250135154256153353305132251253126040351136651435112130316521
660, 472.350067, 353355154356350351056252341153252152153351631154256643053055633053034353050654252054262112055063366002255206052602156152105331152024241031052134664055632660302440256253154235133261251250526154255153152345132251253321142516125163332152350356561
661, 474.000092, 353251155056350351050252051152352155150351631155256661050050331053034353050054252052266615055053160052226036155202156152105331152004241026052134661053045665003510256253154235263263251250466154256153101345530251253323120206334164332150530356560
662, 480.450073, 353251155056350351056252341153252152153351631154256643052055631053034353250654252054266615055053366052266036155202156152100331153024261564056434664053022436300043256253154235233263251250566154256153353365132251253023040216144164345122234616545
663, 475.300079, 353355151356350351055252021156252152153351631154256643053055633053634353050654252056266655055055366052206036152201156152165333155004242423056431364056511663003510256253154235433201251252416151253153353144532251252323040313106651331052530313621
664, 471.450073, 353251155056350351056252341153252152153351631154256643052055633053634353050654252056266655055053066052265434154256653152100331155004241564056434664056542433306440255253154235133303251252466154256153353145530251251326040311102164332150535646561
665, 480.400085, 356251155056350351056252421153252152150354635154223643052055633053034353050654252054266112055063366056206036151202156152100333153024261524056436132053045605003510256253154235143263251250566154255153152345531251253526040351136651435112130316521
666, 478.200073, 351251155056350351050252051152352155150351631155256661050050333053034353050054252052266615055053160052226036155202156152105331152004241026052450664053045465003510256253154235153263251252466151253154236342551251253321142516124063332122250352545
667, 475.650085, 353251155056350351054252021153252152153351631155256643053055634053030353056256352056266655055033645052206036151202156102100333153023242024052450664053060403003040252253156235133263251250066154256153356342552251253326040011102132335152530356560
668, 476.150085, 353251155056350351054252021153252152150351331154256661055055633053034353050654252054266655055055366052206036152202156152100333153024261564056454664053042333312440251253154235434563251250666156254155156355532251253523142513404151332051536646265
669, 478.450073, 353251155056350351054252021153252152150351131154256661055055633053034353050654252054266655055055366052206036152202156152100333153024261564056454664053042333312440251253154235434263251252466151253154236342551251253321142516124163332152360356561
